timestamp,user_id,stress_level,recommended_activity,reward,view_time,view_count,novelty_bonus,interest_score
1773307091.4159393,4,0.71,0.5504963224657671,4,2,27.930026126152985,1,0.4372678100924923,0.7
1773307091.5621283,2,0.64,0.47415448989503806,5,1,27.723790425194892,1,0.42195262217079715,0.7
1773307091.6763403,2,0.74,0.6860408942570744,4,2,28.087703207886147,3,0.4370556546556534,0.7
1773307091.8217304,5,0.39,0.3198672482317588,3,1,19.57842255614431,2,0.28794630164319757,0.7
1773307091.935334,3,0.45,0.3748349487396891,3,1,14.745391141629229,1,0.2799138946333868,0.7
1773307092.0613117,5,0.71,0.5752991922567274,4,1,21.842360740574698,1,0.3520100882024692,0.7
1773307092.18009,1,0.62,0.449315150127791,3,2,24.587635630723632,3,0.3717474745422977,0.7
1773307092.3022873,5,0.58,0.5139331988597997,5,2,35.14601983822621,2,0.5088740003355079,0.7
1773307092.448318,2,0.58,0.508422474328889,4,2,34.91982104961554,2,0.44852180061487923,0.7
1773307092.5615373,4,0.78,0.5875271862999492,5,2,18.718097389460077,3,0.4820629566440837,0.7
1773307092.6940813,3,0.42,0.24761500643136164,4,1,22.07441427669304,1,0.3525664229322139,0.7
1773307092.8078566,4,0.24,0.1294272709188996,3,2,37.239743433369696,4,0.3925638163364811,0.7
1773307092.9499862,2,0.36,0.2906658318590419,4,1,39.33613938668738,4,0.38087223606778,0.7
1773307093.0678635,4,0.37,0.29181212779324817,4,2,29.843300263979504,3,0.4400906791982296,0.7
1773307093.2160075,5,0.39,0.2452975591987746,4,1,18.022802018616854,2,0.3456891643479669,0.7
1773307093.431572,2,0.29,0.13874198410804472,5,2,31.99401626940936,4,0.5040040215205295,0.7
1773307093.5600352,4,0.75,0.6520151872106807,5,1,35.97978458663224,4,0.43540723930193903,0.7
1773307093.6914263,2,0.39,0.2276244430680628,5,1,30.12191658764707,4,0.4259338843189388,0.7
1773307093.8225505,5,0.54,0.4278658035335313,5,2,31.905354997187345,2,0.503680195546078,0.7
1773307093.9588726,3,0.33,0.26530432525977055,3,1,20.11526282055776,4,0.28881656857059396,0.7
1773307094.0800061,2,0.77,0.6682313669209315,3,2,16.16740415525955,3,0.357403632440955,0.7
1773307094.2149088,2,0.36,0.2521807493265621,3,1,32.661979368647394,4,0.3099218189091094,0.7
1773307094.3464017,3,0.44,0.2700008137990675,3,1,30.56915436970759,2,0.30671358695408346,0.7
1773307094.4678936,5,0.68,0.5069836554718803,5,2,25.421500706426748,2,0.49314774139442114,0.7
1773307094.5825253,1,0.44,0.24618746972406674,5,1,37.36126717886616,2,0.4381409350176853,0.7
1773307094.7267225,5,0.71,0.5225835018099245,4,1,10.522572322865779,2,0.33338099477996497,0.7
1773307094.8394926,3,0.71,0.527289722051826,5,2,19.726084899588525,4,0.4836990044167477,0.7
1773307094.971825,4,0.69,0.6159385754202403,4,2,10.494218680022353,4,0.4078236408773128,0.7
1773307095.1023536,3,0.69,0.6321913357092912,5,2,25.381599618358692,4,0.492562805019906,0.7
1773307095.2427833,1,0.69,0.5169543943308603,3,1,16.329634289511674,1,0.28299476237469723,0.7
1773307095.361171,4,0.73,0.6622260172542953,4,1,17.481168981364522,3,0.34444026455796317,0.7
1773307095.5434399,5,0.44,0.3094942576288359,5,2,35.25468968946616,3,0.5093450919897805,0.7
1773307095.6618314,2,0.3,0.2463415756669641,4,2,14.166357226288257,2,0.4138520582866458,0.7
1773307095.7933898,1,0.57,0.4724538130721101,3,2,30.72563153403211,4,0.381648343731229,0.7
1773307095.9076748,5,0.38,0.2828543099095533,4,1,18.920381720334476,4,0.3469711251392978,0.7
1773307096.0409465,1,0.29,0.10645482873241163,5,2,27.872252657721116,1,0.4972797077002394,0.7
1773307096.187765,2,0.67,0.5787619769786301,3,1,31.89157085645165,3,0.3085631891976822,0.7
1773307096.352907,4,0.76,0.5916646529218186,3,2,32.744717507548415,2,0.3853320382410992,0.7
1773307096.4689374,1,0.59,0.5333132359407553,4,1,10.964586143240085,2,0.3335294006770001,0.7
1773307096.5924518,1,0.2,0.12882771050236136,5,1,18.00488715016678,2,0.4053284205530173,0.7
1773307096.7091985,2,0.75,0.622097383037852,3,2,20.270516023122887,4,0.3643597551482011,0.7
1773307096.8314054,4,0.62,0.4304559574180165,4,2,31.375441395322124,1,0.4431453505171558,0.7
1773307096.9619684,4,0.49,0.3611593355158404,3,2,12.322034345600454,2,0.3511165068995128,0.7
1773307097.083738,2,0.8,0.6370225583926529,4,2,31.43394674454549,3,0.4431233097281422,0.7
1773307097.2361758,3,0.74,0.6534573109638154,5,1,39.98148981056646,4,0.44202525845160695,0.7
1773307097.3682113,2,0.31,0.22154083239380082,5,1,30.12832691639617,1,0.4256119444482215,0.7
1773307097.5050688,1,0.76,0.5993260417447949,4,1,20.06941943799859,1,0.3491720652088127,0.7
1773307097.656038,3,0.61,0.4392122531428633,5,1,20.373547467061762,4,0.40972445730596,0.7
1773307097.790955,1,0.3,0.23995306948259532,3,2,29.21073738772965,4,0.37895477350021106,0.7
1773307097.90847,5,0.68,0.607382209603824,4,1,29.64889026517157,2,0.36474159716540205,0.7
1773307098.0513277,3,0.7,0.5611035007843349,3,2,13.25587305455623,1,0.3527181560040642,0.7
1773307098.198816,3,0.39,0.22753012560372554,3,2,27.98697352697292,2,0.3773760703130714,0.7
1773307098.349151,1,0.6,0.46934114683761363,3,2,28.0748949025693,2,0.3773794563435129,0.7
1773307098.4642448,4,0.31,0.2153341172386058,5,1,28.63919672410497,3,0.4231579910126012,0.7
1773307098.5972905,3,0.8,0.6076315830622594,4,2,31.75787686521883,2,0.4437954526515846,0.7
1773307098.72032,3,0.37,0.27967139566240506,3,1,11.906466129098895,3,0.275250588934684,0.7
1773307098.8509402,3,0.55,0.44758035663817314,5,2,20.92548204438191,3,0.4853366918024314,0.7
1773307098.9721973,2,0.31,0.12747782469576352,3,2,25.99767502604177,2,0.3741508081656053,0.7
1773307099.0888371,3,0.7,0.5586233733741459,5,2,31.664057656103395,1,0.5034096242466553,0.7
1773307099.2254221,2,0.26,0.08804507454663563,3,1,12.529121686975085,1,0.2766556666428319,0.7
1773307099.3504705,3,0.29,0.10380791551383856,3,1,23.968567789814944,3,0.29578547736321265,0.7
1773307099.491873,4,0.56,0.4045518786365618,5,2,29.734355817801337,4,0.500256776242471,0.7
1773307099.6093569,3,0.35,0.2824253282245629,5,2,19.522675314947108,1,0.4828418782145679,0.7
1773307099.7593017,4,0.61,0.48320489616480355,3,1,38.23269020687848,3,0.3192917283120558,0.7
1773307099.9056423,5,0.52,0.44862937074417486,3,1,18.667308759513045,4,0.2864333490975063,0.7
1773307100.0411372,2,0.66,0.4923701370481118,4,1,22.901520408305476,2,0.3539235350637926,0.7
1773307100.1704779,3,0.64,0.5578630961118344,4,2,28.3211580597651,3,0.43757154616710525,0.7
1773307100.3055494,1,0.24,0.10858740209263018,4,1,28.010351891829206,4,0.36227527651029845,0.7
1773307100.4492636,5,0.4,0.2273089405519621,4,2,12.17073904218672,2,0.4110616748378273,0.7
1773307100.5761247,1,0.74,0.6266127387057001,5,2,12.869141815723738,1,0.4719588123686972,0.7
1773307100.7266984,2,0.39,0.28715799303217365,4,1,27.65028215609503,3,0.36154659262484695,0.7
1773307100.8691058,5,0.28,0.19578416241892285,4,1,34.51639849546625,1,0.37290630209489195,0.7
1773307101.0002184,4,0.35,0.22548457464115446,4,2,27.8338801543537,1,0.436950119671371,0.7
1773307101.1381538,1,0.27,0.09108434208295352,5,1,27.26748648232143,4,0.42125093126449575,0.7
1773307101.2534966,1,0.72,0.551544767835474,4,1,13.517385870018764,3,0.33828702499477165,0.7
1773307101.3703446,1,0.77,0.5770378944344274,3,1,36.5645091700645,2,0.31680917809181924,0.7
1773307101.5086646,1,0.49,0.35221150211758673,5,2,11.949584118859066,2,0.4705360217719026,0.7
1773307101.6356177,3,0.49,0.3874194579424426,3,2,31.22199400489032,3,0.3824982691140762,0.7
1773307101.7850797,2,0.57,0.4146990305160289,4,2,25.172419450918746,2,0.4326528867808757,0.7
1773307101.928633,4,0.42,0.2842605613443229,3,1,32.231116813946116,1,0.3093293554971941,0.7
1773307102.0667968,5,0.68,0.5094741244417651,3,1,10.532804194818732,4,0.27332204009804323,0.7
1773307102.18784,1,0.79,0.6183158574979762,4,2,10.867962380637998,3,0.40888584927565574,0.7
1773307102.3225756,1,0.45,0.3526725474979161,5,2,31.437891292614363,2,0.50283445902395,0.7
1773307102.4671013,4,0.4,0.2477246270419377,5,1,10.423354171218822,1,0.39305749613034263,0.7
1773307102.6202378,1,0.62,0.4710741517968166,4,2,12.102606656365392,3,0.41084117741085663,0.7
1773307102.739071,1,0.49,0.29698205723492743,4,2,38.15977877265408,1,0.4544682120301996,0.7
1773307102.8849359,4,0.32,0.21776252337452062,4,2,37.53860228344698,3,0.4530244057838929,0.7
1773307103.011374,3,0.36,0.21049655254424882,4,2,33.01803634439585,1,0.44570282608754397,0.7
1773307103.137999,4,0.53,0.4242285858650881,3,1,21.995443178843942,1,0.292135043328347,0.7
1773307103.2557683,2,0.74,0.6012402533013228,4,1,22.219083451741405,2,0.35265622461304635,0.7
1773307103.3851836,5,0.63,0.5346531102665942,4,1,25.3613602319708,3,0.35769799472375163,0.7
1773307103.5270407,2,0.78,0.7115456602198704,3,2,25.80712932717461,4,0.37331992674096826,0.7
1773307103.6646492,3,0.56,0.4401759862884131,4,2,24.268536545232067,2,0.4309867689704222,0.7
1773307103.786913,2,0.52,0.3306415531226579,4,2,32.0442282033072,4,0.44425916001646004,0.7
1773307103.920474,4,0.51,0.4174439370924159,5,1,23.19637980073245,4,0.4140771352843049,0.7
1773307104.070607,4,0.71,0.5178379658059109,4,1,14.598772393302998,4,0.340196016476045,0.7
1773307104.193492,4,0.49,0.402683545541707,4,2,36.26575727876424,1,0.4508358528430027,0.7
1773307104.348739,5,0.39,0.33273564197073113,4,1,17.64511335296809,4,0.34466621186607854,0.7
1773307104.471952,3,0.76,0.5825344826473822,5,2,36.015950398523096,4,0.5108251788256253,0.7
1773307104.6099782,1,0.21,0.028084342374255472,4,1,27.234533382901216,2,0.36120950943081787,0.7
1773307104.7584612,2,0.31,0.14343081819670905,3,2,35.52930401600831,1,0.389965068011462,0.7
1773307104.8918185,4,0.22,0.031210799027156316,3,2,35.12854076563675,4,0.3893971193471057,0.7
1773307105.008529,5,0.34,0.24594409549652743,4,2,25.182293981910462,3,0.43239374154011634,0.7
1773307105.1557288,5,0.51,0.4529318524968321,5,2,21.241161224249154,2,0.4856587420375128,0.7
1773307105.282548,4,0.74,0.5684817409261541,3,1,38.65431622949896,3,0.3201956925483306,0.7
1773307105.42027,4,0.55,0.4932963809770289,3,1,19.03134355903628,2,0.2869740722173305,0.7
1773307105.5380957,1,0.44,0.2580706152964717,5,2,35.97172209156119,4,0.5107715523837678,0.7
1773307105.6727712,4,0.51,0.3344690976652595,3,2,35.9642843535098,4,0.39073036298302266,0.7
1773307105.814117,3,0.63,0.47490704069955797,4,1,29.418779603706263,1,0.3647292176563624,0.7
1773307105.9550793,2,0.63,0.5252309840302769,4,1,11.006133174018245,2,0.33381501586189416,0.7
1773307106.0790505,3,0.38,0.21748480614890608,4,2,37.87036105880182,3,0.45384858680366624,0.7
1773307106.2277598,2,0.76,0.7082020901920045,3,2,14.08817756392319,4,0.35371338653400797,0.7
1773307106.3693914,1,0.31,0.15691157026618524,3,2,14.609295143948007,1,0.3550377231737155,0.7
1773307106.4955072,4,0.44,0.2924325754649962,3,1,33.2433311602626,1,0.3110696053441785,0.7
1773307106.6336312,3,0.5,0.3239005293213439,4,1,36.929154101416685,3,0.3773410377870817,0.7
1773307106.7550979,3,0.62,0.5049888949027076,4,1,10.367768375146785,1,0.33279716393151576,0.7
1773307106.9045794,3,0.57,0.5067762136032725,4,2,38.10275682179541,4,0.4537891017417776,0.7
1773307107.0346315,1,0.2,0.03909564097300988,3,1,34.95472864205581,1,0.31398195068571444,0.7
1773307107.2266648,1,0.33,0.19700585493317674,3,2,15.13466289462476,4,0.3558229118105086,0.7
1773307107.3718038,1,0.41,0.3014503254903878,3,2,19.42262859618503,3,0.3628595211956016,0.7
1773307107.501468,5,0.32,0.16003374606565957,3,1,31.829234768592396,2,0.3087685727570252,0.7
1773307107.6203423,2,0.23,0.15463468127541297,3,1,38.5916694753907,3,0.31965859305991184,0.7
1773307107.7559586,2,0.33,0.19603550962604477,5,2,11.124223960792442,3,0.46914321347467014,0.7
1773307107.8776672,5,0.64,0.4623989596311782,5,1,12.181984188262724,1,0.39610251166209753,0.7
1773307108.034958,5,0.6,0.4233917969547586,4,2,33.32232500095195,2,0.4463319452486235,0.7
1773307108.1558948,4,0.8,0.6603372390135592,4,1,21.7188526678269,4,0.3518265702041505,0.7
1773307108.3007693,1,0.21,0.0396961630856516,5,1,32.355553342505054,2,0.429692289503623,0.7
1773307108.444477,1,0.67,0.517238566301381,4,1,33.889984866859315,2,0.372170734563076,0.7
1773307108.5766375,3,0.23,0.1299340073808904,5,2,36.50129629390599,1,0.5112857907899626,0.7
1773307108.700043,4,0.65,0.5686895555071418,5,1,34.95357288347574,3,0.4336218518060108,0.7
1773307108.8263683,4,0.76,0.6778441769158963,5,2,18.398506998084102,2,0.4810338795340186,0.7
1773307108.9459496,3,0.59,0.4408464901372161,5,2,35.4579633184075,2,0.5097677963250618,0.7
1773307109.0790324,5,0.22,0.07445776945648824,5,2,34.1548605382786,4,0.5075797076012434,0.7
1773307109.20916,4,0.41,0.21098672496131465,4,2,20.68549417843456,4,0.42537138336839836,0.7
1773307109.3366077,5,0.72,0.6391806565448029,3,1,38.075312799700114,2,0.31882254171171526,0.7
1773307109.4988112,3,0.76,0.603263435364974,3,1,26.429079663335536,2,0.29975378064641683,0.7
1773307109.646784,1,0.8,0.6701846789233528,5,1,17.667553252618156,4,0.40503009103254184,0.7
1773307109.8435895,3,0.74,0.6641151919818804,5,2,25.877228572100684,1,0.493470195922916,0.7
1773307110.0234997,2,0.37,0.20736440446688836,3,1,19.247385373663377,3,0.2878108358026713,0.7
1773307110.1709163,5,0.29,0.11604644134845227,3,1,19.22460143216701,4,0.287823793400877,0.7
1773307110.3553011,4,0.41,0.21501626567291027,5,1,38.31093717729287,2,0.4397289887666267,0.7
1773307110.541885,4,0.54,0.41602100281391263,4,2,29.55372452695152,4,0.4398141130322566,0.7
1773307110.6797779,4,0.75,0.6316304147280646,5,1,39.55314539500269,3,0.44145457212539485,0.7
1773307110.8060849,3,0.71,0.5928431755295922,3,1,32.149318641595336,1,0.30910940344610904,0.7
1773307110.935029,5,0.72,0.5428723738355941,5,2,25.111882939540223,3,0.4926502125503069,0.7
1773307111.054355,4,0.23,0.1022610254311985,5,2,17.09176020984363,2,0.47906109240196565,0.7
1773307111.214608,1,0.55,0.41899000263598973,5,1,12.89914444860991,2,0.3970881190691546,0.7
1773307111.359273,2,0.66,0.49447751187695066,5,1,26.32265868279406,3,0.41961594900121046,0.7
1773307111.4958172,4,0.62,0.5467907202168606,4,1,31.401643818762075,3,0.36766551479029425,0.3
1773307111.6167557,3,0.39,0.2864969225801106,4,2,20.205989519435597,2,0.4241424130474488,0.7
1773307111.7526517,2,0.46,0.33736991092464264,4,1,13.075828547680803,3,0.33734488298030707,0.3
1773307111.8845975,5,0.29,0.16119035617119293,5,2,15.790822259286315,1,0.4768976804960402,0.7
1773307112.0227566,4,0.76,0.6404499562380843,3,2,14.636305802932489,3,0.35493181820181613,0.7
1773307112.1653948,5,0.75,0.6783939728192976,4,1,38.81871762123866,3,0.3800200898243776,0.7
1773307112.32809,3,0.2,0.0005424175719904167,4,2,18.09695429399066,1,0.4210591496109105,0.7
1773307112.4521236,3,0.52,0.4310246127577182,5,1,38.95215792195765,3,0.44032065244585306,0.7
1773307112.6098316,5,0.67,0.4895474623143171,4,1,31.668155674119827,4,0.3685922958764519,0.7
1773307112.7604365,1,0.48,0.40541654621176837,5,2,39.93621986195218,4,0.516895991978634,0.7
1773307112.9007037,1,0.46,0.3978597932663226,4,2,22.219190154914443,2,0.42731161452182564,0.7
1773307113.0218706,5,0.5,0.36679326361354136,5,1,24.316254307488272,4,0.4161265208262195,0.3
1773307113.1644032,1,0.4,0.30273289144352183,4,2,38.55116314271889,3,0.4546896405597023,0.7
1773307113.2875752,4,0.53,0.3675967321372726,3,1,20.48182177574172,2,0.2898671843316185,0.7
1773307113.4441586,5,0.47,0.39990068200977646,5,1,20.515751740473746,1,0.40950836649841227,0.7
1773307113.5650966,4,0.29,0.22605206879808554,3,2,27.606209774077172,1,0.3762981153138706,0.7
1773307113.6995485,3,0.6,0.5335069011136381,3,2,20.728254718554062,3,0.3648463101425787,0.7
1773307113.8287458,2,0.78,0.6677752563187889,5,2,20.704740125325124,1,0.48501291155544063,0.7
1773307113.9583745,3,0.33,0.16265838741319272,5,1,33.414031249410044,4,0.43144308933899067,0.7
1773307114.0956514,2,0.31,0.1402759448368872,4,1,37.567176572007604,4,0.37837571920158,0.7
1773307114.23739,2,0.75,0.5745635266927596,4,1,17.616659966312554,4,0.34515056407373684,0.7
1773307114.3692417,1,0.24,0.18699345844007254,4,1,26.597390494774814,2,0.35956751359497774,0.7
1773307114.5122352,1,0.51,0.38054309339261616,3,2,26.95402777365435,4,0.37550593570249047,0.7
1773307114.6610122,3,0.29,0.22009573111253966,3,2,15.623458421161072,3,0.35635366657859535,0.7
1773307114.78465,5,0.41,0.25510484929920885,3,1,17.769443370320314,2,0.2853127671286874,0.7
1773307114.9287553,1,0.72,0.6255825452621505,3,1,37.62016851652696,4,0.31812515940719854,0.3
1773307115.0536501,2,0.3,0.22759690147325556,4,2,32.11973918221882,2,0.4438587125804017,0.7
1773307115.1976745,2,0.24,0.09447459876379699,5,1,28.40872757805688,4,0.4230027436023244,0.7
1773307115.3217907,3,0.36,0.24514199468812206,5,1,13.781293603614017,4,0.3984856836965935,0.7
1773307115.442805,5,0.48,0.34488563429241786,4,2,32.47747878087508,4,0.44473714594714253,0.7
1773307115.5896888,4,0.54,0.38318030344428117,4,2,25.802053184129313,3,0.43370911060804956,0.7
1773307115.7280807,2,0.7,0.6499730317647039,3,1,10.954543873893947,1,0.2734826944802154,0.7
1773307115.8541548,5,0.64,0.5213676620980422,3,1,10.486777397820697,2,0.27301180785025997,0.7
1773307115.987384,2,0.6,0.522357957211879,3,2,38.67955686592042,3,0.3948153173024139,0.7
1773307116.107946,1,0.71,0.5521668556869023,4,2,37.359923764803625,4,0.4529767887574149,0.7
1773307116.2350528,3,0.3,0.18648935995361515,4,1,25.79745387823256,4,0.35850655434392964,0.7
1773307116.3725107,4,0.59,0.41291997905070765,5,2,30.018621628285917,4,0.500827896141415,0.7
1773307116.5209973,3,0.51,0.33714302006563057,5,1,37.08458368708785,3,0.4375854958881844,0.7
1773307116.6701362,4,0.7,0.5292155552751563,3,1,16.475039518720358,1,0.283226929199129,0.7
1773307116.8122919,2,0.77,0.6736859378350067,4,1,30.153117884856414,4,0.3656886097545031,0.7
1773307116.9431243,4,0.63,0.46640710386683565,5,1,23.170587970223053,3,0.41435381464963766,0.7
1773307117.0967338,2,0.65,0.5646467951020663,4,1,26.33268105193299,2,0.35927189117526237,0.7
1773307117.2177675,3,0.79,0.733261748442164,3,2,18.4189757926607,4,0.3609536151197781,0.7
1773307117.3417966,4,0.71,0.6353442907224205,3,2,36.2557219338408,4,0.3907621539148171,0.7
1773307117.5115678,2,0.22,0.09433009841661702,3,2,19.597325750037236,3,0.3632277241405206,0.7
1773307117.6721468,4,0.72,0.6254606097114543,3,2,37.01759332918206,2,0.39212141613826856,0.7
1773307117.841849,4,0.3,0.1057391856835293,5,2,30.19547584976229,2,0.5011999667473612,0.7
1773307117.98504,2,0.65,0.4690676522727924,3,2,36.617283296623995,1,0.39184300105914577,0.7
1773307118.1206422,4,0.8,0.6214306077782051,5,1,38.474648629462685,3,0.4399279766474359,0.7
1773307118.2409868,5,0.46,0.2651445650032908,4,1,26.017251286043386,1,0.35923893493422415,0.7
1773307118.3892791,1,0.34,0.15236217155516807,4,2,36.66009915533293,3,0.45194453548688995,0.7
1773307118.51864,4,0.51,0.33581602667106203,5,2,39.2738503898038,4,0.5162402451963198,0.7
1773307118.6461542,3,0.43,0.25248866034039885,5,2,15.329914012490134,1,0.4763486577159517,0.7
1773307118.8085835,2,0.8,0.6907712912261188,3,2,38.99333128403927,2,0.3954804146628812,0.7
1773307118.9314477,2,0.64,0.5357960916202501,4,1,11.259003183300129,1,0.3342339228932091,0.7
1773307119.0861397,4,0.41,0.3136333086704879,4,2,24.727813939992643,4,0.43164667334430384,0.7
1773307119.2111752,2,0.52,0.38344774719954605,4,1,32.81644736459119,1,0.37030856407858737,0.7
1773307119.3328285,1,0.64,0.5360741330645985,5,2,38.48496318808438,2,0.5146092717146833,0.3
1773307119.4601119,1,0.25,0.12834204192880705,5,2,11.415335650676976,2,0.4695730202291153,0.3
1773307119.5877614,5,0.53,0.4760529756803593,5,1,35.885115889398094,2,0.4350512880917685,0.3
1773307119.7408085,1,0.6,0.49803551497682413,4,1,39.30840574198257,2,0.3809728497525752,0.3
1773307119.8742192,5,0.42,0.3207869110532683,3,1,23.30063247096397,2,0.2942808463518669,0.3
